0.000000 3.000000 4.000000
0.000100 3.004806 3.989216 
0.000200 3.009611 3.978431 
0.000300 3.014427 3.967678 
0.000400 3.019255 3.956955 
0.000500 3.024093 3.946264 
0.000600 3.028942 3.935603 
0.000700 3.033803 3.924973 
0.000800 3.038674 3.914373 
0.000900 3.043556 3.903805 
0.001000 3.048450 3.893266 
0.001100 3.053354 3.882758 
0.001200 3.058270 3.872280 
0.001300 3.063197 3.861832 
0.001400 3.068135 3.851415 
0.001500 3.073084 3.841027 
0.001600 3.078044 3.830669 
0.001700 3.083015 3.820342 
0.001800 3.087998 3.810044 
0.001900 3.092992 3.799775 
0.002000 3.097997 3.789536 
0.002100 3.103014 3.779327 
0.002200 3.108041 3.769147 
0.002300 3.113080 3.758996 
0.002400 3.118130 3.748875 
0.002500 3.123192 3.738783 
0.002600 3.128265 3.728719 
0.002700 3.133349 3.718685 
0.002800 3.138445 3.708680 
0.002900 3.143552 3.698703 
0.003000 3.148671 3.688756 
0.003100 3.153801 3.678836 
0.003200 3.158942 3.668946 
0.003300 3.164096 3.659084 
0.003400 3.169260 3.649250 
0.003500 3.174437 3.639445 
0.003600 3.179624 3.629668 
0.003700 3.184824 3.619919 
0.003800 3.190035 3.610198 
0.003900 3.195257 3.600505 
0.004000 3.200491 3.590840 
0.004100 3.205737 3.581203 
0.004200 3.210995 3.571593 
0.004300 3.216264 3.562011 
0.004400 3.221545 3.552457 
0.004500 3.226838 3.542931 
0.004600 3.232143 3.533431 
0.004700 3.237459 3.523959 
0.004800 3.242787 3.514515 
0.004900 3.248127 3.505097 
0.005000 3.253479 3.495707 
0.005100 3.258842 3.486343 
0.005200 3.264218 3.477007 
0.005300 3.269606 3.467697 
0.005400 3.275005 3.458415 
0.005500 3.280416 3.449159 
0.005600 3.285840 3.439929 
0.005700 3.291275 3.430727 
0.005800 3.296723 3.421551 
0.005900 3.302182 3.412401 
0.006000 3.307654 3.403277 
0.006100 3.313137 3.394180 
0.006200 3.318633 3.385109 
0.006300 3.324141 3.376064 
0.006400 3.329661 3.367045 
0.006500 3.335193 3.358052 
0.006600 3.340737 3.349085 
0.006700 3.346294 3.340143 
0.006800 3.351862 3.331228 
0.006900 3.357443 3.322338 
0.007000 3.363037 3.313473 
0.007100 3.368642 3.304635 
0.007200 3.374260 3.295821 
0.007300 3.379890 3.287033 
0.007400 3.385533 3.278270 
0.007500 3.391188 3.269533 
0.007600 3.396856 3.260820 
0.007700 3.402535 3.252133 
0.007800 3.408228 3.243470 
0.007900 3.413933 3.234833 
0.008000 3.419650 3.226220 
0.008100 3.425380 3.217633 
0.008200 3.431122 3.209069 
0.008300 3.436877 3.200531 
0.008400 3.442644 3.192017 
0.008500 3.448424 3.183528 
0.008600 3.454217 3.175063 
0.008700 3.460022 3.166622 
0.008800 3.465840 3.158206 
0.008900 3.471671 3.149813 
0.009000 3.477515 3.141445 
0.009100 3.483371 3.133101 
0.009200 3.489240 3.124782 
0.009300 3.495121 3.116486 
0.009400 3.501016 3.108213 
0.009500 3.506924 3.099965 
0.009600 3.512844 3.091740 
0.009700 3.518777 3.083539 
0.009800 3.524723 3.075362 
0.009900 3.530682 3.067208 
0.010000 3.536654 3.059078 
0.010100 3.542639 3.050971 
0.010200 3.548637 3.042887 
0.010300 3.554648 3.034827 
0.010400 3.560672 3.026789 
0.010500 3.566709 3.018775 
0.010600 3.572759 3.010784 
0.010700 3.578822 3.002816 
0.010800 3.584898 2.994871 
0.010900 3.590988 2.986948 
0.011000 3.597091 2.979049 
0.011100 3.603207 2.971172 
0.011200 3.609336 2.963318 
0.011300 3.615479 2.955486 
0.011400 3.621634 2.947677 
0.011500 3.627803 2.939890 
0.011600 3.633986 2.932126 
0.011700 3.640182 2.924384 
0.011800 3.646391 2.916664 
0.011900 3.652613 2.908967 
0.012000 3.658849 2.901291 
0.012100 3.665099 2.893638 
0.012200 3.671362 2.886006 
0.012300 3.677638 2.878397 
0.012400 3.683928 2.870809 
0.012500 3.690232 2.863244 
0.012600 3.696549 2.855700 
0.012700 3.702879 2.848177 
0.012800 3.709224 2.840677 
0.012900 3.715582 2.833197 
0.013000 3.721953 2.825740 
0.013100 3.728339 2.818303 
0.013200 3.734738 2.810889 
0.013300 3.741151 2.803495 
0.013400 3.747577 2.796123 
0.013500 3.754018 2.788771 
0.013600 3.760472 2.781441 
0.013700 3.766940 2.774132 
0.013800 3.773422 2.766845 
0.013900 3.779918 2.759578 
0.014000 3.786427 2.752331 
0.014100 3.792951 2.745106 
0.014200 3.799489 2.737902 
0.014300 3.806041 2.730718 
0.014400 3.812606 2.723555 
0.014500 3.819186 2.716412 
0.014600 3.825780 2.709290 
0.014700 3.832388 2.702189 
0.014800 3.839010 2.695107 
0.014900 3.845647 2.688047 
0.015000 3.852297 2.681006 
0.015100 3.858962 2.673986 
0.015200 3.865641 2.666986 
0.015300 3.872334 2.660006 
0.015400 3.879041 2.653046 
0.015500 3.885763 2.646106 
0.015600 3.892499 2.639186 
0.015700 3.899250 2.632285 
0.015800 3.906014 2.625405 
0.015900 3.912794 2.618545 
0.016000 3.919588 2.611704 
0.016100 3.926396 2.604882 
0.016200 3.933219 2.598081 
0.016300 3.940056 2.591299 
0.016400 3.946908 2.584536 
0.016500 3.953774 2.577793 
0.016600 3.960655 2.571069 
0.016700 3.967551 2.564364 
0.016800 3.974462 2.557679 
0.016900 3.981387 2.551013 
0.017000 3.988326 2.544366 
0.017100 3.995281 2.537738 
0.017200 4.002250 2.531130 
0.017300 4.009234 2.524540 
0.017400 4.016233 2.517969 
0.017500 4.023247 2.511417 
0.017600 4.030276 2.504884 
0.017700 4.037319 2.498369 
0.017800 4.044378 2.491873 
0.017900 4.051451 2.485396 
0.018000 4.058540 2.478938 
0.018100 4.065643 2.472498 
0.018200 4.072762 2.466076 
0.018300 4.079895 2.459673 
0.018400 4.087044 2.453289 
0.018500 4.094208 2.446922 
0.018600 4.101387 2.440574 
0.018700 4.108581 2.434244 
0.018800 4.115790 2.427933 
0.018900 4.123015 2.421639 
0.019000 4.130255 2.415364 
0.019100 4.137510 2.409106 
0.019200 4.144781 2.402867 
0.019300 4.152067 2.396645 
0.019400 4.159368 2.390441 
0.019500 4.166685 2.384255 
0.019600 4.174017 2.378087 
0.019700 4.181365 2.371937 
0.019800 4.188728 2.365804 
0.019900 4.196106 2.359689 
0.020000 4.203501 2.353591 
0.020100 4.210911 2.347511 
0.020200 4.218336 2.341448 
0.020300 4.225777 2.335403 
0.020400 4.233234 2.329375 
0.020500 4.240706 2.323364 
0.020600 4.248195 2.317371 
0.020700 4.255699 2.311394 
0.020800 4.263218 2.305435 
0.020900 4.270754 2.299493 
0.021000 4.278306 2.293568 
0.021100 4.285873 2.287660 
0.021200 4.293456 2.281769 
0.021300 4.301055 2.275895 
0.021400 4.308671 2.270038 
0.021500 4.316302 2.264197 
0.021600 4.323949 2.258374 
0.021700 4.331613 2.252567 
0.021800 4.339292 2.246777 
0.021900 4.346988 2.241003 
0.022000 4.354700 2.235246 
0.022100 4.362428 2.229505 
0.022200 4.370172 2.223781 
0.022300 4.377933 2.218073 
0.022400 4.385709 2.212382 
0.022500 4.393502 2.206707 
0.022600 4.401311 2.201048 
0.022700 4.409137 2.195405 
0.022800 4.416979 2.189779 
0.022900 4.424838 2.184169 
0.023000 4.432713 2.178575 
0.023100 4.440605 2.172997 
0.023200 4.448513 2.167435 
0.023300 4.456437 2.161889 
0.023400 4.464378 2.156358 
0.023500 4.472336 2.150844 
0.023600 4.480311 2.145346 
0.023700 4.488302 2.139863 
0.023800 4.496310 2.134396 
0.023900 4.504335 2.128945 
0.024000 4.512376 2.123509 
0.024100 4.520434 2.118089 
0.024200 4.528509 2.112684 
0.024300 4.536601 2.107295 
0.024400 4.544710 2.101922 
0.024500 4.552835 2.096563 
0.024600 4.560978 2.091220 
0.024700 4.569138 2.085893 
0.024800 4.577314 2.080581 
0.024900 4.585508 2.075284 
0.025000 4.593719 2.070002 
0.025100 4.601947 2.064735 
0.025200 4.610192 2.059484 
0.025300 4.618454 2.054247 
0.025400 4.626733 2.049025 
0.025500 4.635030 2.043819 
0.025600 4.643344 2.038627 
0.025700 4.651676 2.033450 
0.025800 4.660025 2.028289 
0.025900 4.668391 2.023142 
0.026000 4.676775 2.018009 
0.026100 4.685175 2.012892 
0.026200 4.693594 2.007789 
0.026300 4.702030 2.002700 
0.026400 4.710484 1.997627 
0.026500 4.718955 1.992568 
0.026600 4.727444 1.987523 
0.026700 4.735950 1.982493 
0.026800 4.744474 1.977477 
0.026900 4.753016 1.972475 
0.027000 4.761576 1.967488 
0.027100 4.770153 1.962515 
0.027200 4.778749 1.957557 
0.027300 4.787362 1.952613 
0.027400 4.795993 1.947682 
0.027500 4.804642 1.942767 
0.027600 4.813309 1.937865 
0.027700 4.821993 1.932977 
0.027800 4.830696 1.928103 
0.027900 4.839417 1.923243 
0.028000 4.848156 1.918397 
0.028100 4.856913 1.913565 
0.028200 4.865688 1.908747 
0.028300 4.874482 1.903942 
0.028400 4.883294 1.899152 
0.028500 4.892124 1.894375 
0.028600 4.900972 1.889612 
0.028700 4.909839 1.884862 
0.028800 4.918724 1.880126 
0.028900 4.927627 1.875404 
0.029000 4.936549 1.870695 
0.029100 4.945489 1.865999 
0.029200 4.954448 1.861318 
0.029300 4.963426 1.856649 
0.029400 4.972422 1.851994 
0.029500 4.981436 1.847352 
0.029600 4.990469 1.842724 
0.029700 4.999521 1.838109 
0.029800 5.008592 1.833507 
0.029900 5.017682 1.828918 
0.030000 5.026790 1.824342 
0.030100 5.035917 1.819780 
0.030200 5.045063 1.815230 
0.030300 5.054227 1.810694 
0.030400 5.063411 1.806170 
0.030500 5.072614 1.801660 
0.030600 5.081836 1.797162 
0.030700 5.091077 1.792678 
0.030800 5.100337 1.788206 
0.030900 5.109616 1.783747 
0.031000 5.118915 1.779301 
0.031100 5.128232 1.774867 
0.031200 5.137568 1.770447 
0.031300 5.146924 1.766038 
0.031400 5.156300 1.761643 
0.031500 5.165694 1.757260 
0.031600 5.175108 1.752890 
0.031700 5.184541 1.748532 
0.031800 5.193994 1.744187 
0.031900 5.203466 1.739854 
0.032000 5.212958 1.735533 
0.032100 5.222470 1.731225 
0.032200 5.232001 1.726929 
0.032300 5.241551 1.722646 
0.032400 5.251122 1.718375 
0.032500 5.260712 1.714116 
0.032600 5.270321 1.709869 
0.032700 5.279951 1.705635 
0.032800 5.289600 1.701412 
0.032900 5.299270 1.697202 
0.033000 5.308959 1.693004 
0.033100 5.318668 1.688818 
0.033200 5.328397 1.684643 
0.033300 5.338146 1.680481 
0.033400 5.347915 1.676331 
0.033500 5.357705 1.672192 
0.033600 5.367514 1.668066 
0.033700 5.377344 1.663951 
0.033800 5.387194 1.659848 
0.033900 5.397064 1.655757 
0.034000 5.406954 1.651677 
0.034100 5.416865 1.647609 
0.034200 5.426796 1.643553 
0.034300 5.436748 1.639509 
0.034400 5.446720 1.635476 
0.034500 5.456712 1.631454 
0.034600 5.466725 1.627444 
0.034700 5.476759 1.623446 
